国家,省,市,区,行政区划代码,经度,纬度
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,152222,122.037700,46.083800
中国,内蒙古自治区,兴安盟,扎赉特旗,152223,122.037700,46.083800
中国,内蒙古自治区,兴安盟,突泉县,152224,122.037700,46.083800
中国,内蒙古自治区,锡林郭勒盟,二连浩特市,152501,116.047700,43.933700
中国,内蒙古自治区,锡林郭勒盟,锡林浩特市,152502,116.047700,43.933700
中国,内蒙古自治区,锡林郭勒盟,阿巴嘎旗,152522,116.047700,43.933700
中国,内蒙古自治区,锡林郭勒盟,苏尼特左旗,152523,116.047700,43.933700
中国,内蒙古自治区,锡林郭勒盟,苏尼特右旗,152524,116.047700,43.933700
中国,内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,152525,116.047700,43.933700
中国,内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,152526,116.047700,43.933700
中国,内蒙古自治区,锡林郭勒盟,太仆寺旗,152527,116.047700,43.933700
中国,内蒙古自治区,锡林郭勒盟,镶黄旗,152528,116.047700,43.933700
中国,内蒙古自治区,锡林郭勒盟,正镶白旗,152529,116.047700,43.933700
中国,内蒙古自治区,锡林郭勒盟,正蓝旗,152530,116.047700,43.933700
中国,内蒙古自治区,锡林郭勒盟,多伦县,152531,116.047700,43.933700
中国,内蒙古自治区,锡林郭勒盟,乌拉盖管理区管委会,152571,116.047700,43.933700
中国,内蒙古自治区,阿拉善盟,阿拉善左旗,152921,105.729600,38.851300
中国,内蒙古自治区,阿拉善盟,阿拉善右旗,152922,105.729600,38.851300
中国,内蒙古自治区,阿拉善盟,额济纳旗,152923,105.729600,38.851300
中国,内蒙古自治区,阿拉善盟,内蒙古阿拉善高新技术产业开发区,152971,105.729600,38.851300
中国,辽宁省,沈阳市,和平区,210102,123.431500,41.805700
中国,辽宁省,沈阳市,沈河区,210103,123.431500,41.805700
中国,辽宁省,沈阳市,大东区,210104,123.431500,41.805700
中国,辽宁省,沈阳市,皇姑区,210105,123.431500,41.805700
中国,辽宁省,沈阳市,铁西区,210106,123.431500,41.805700
中国,辽宁省,沈阳市,苏家屯区,210111,123.431500,41.805700
中国,辽宁省,沈阳市,浑南区,210112,123.431500,41.805700
中国,辽宁省,沈阳市,沈北新区,210113,123.431500,41.805700
中国,辽宁省,沈阳市,于洪区,210114,123.431500,41.805700
中国,辽宁省,沈阳市,辽中区,210115,123.431500,41.805700
中国,辽宁省,沈阳市,康平县,210123,123.431500,41.805700
中国,辽宁省,沈阳市,法库县,210124,123.431500,41.805700
中国,辽宁省,沈阳市,新民市,210181,123.431500,41.805700
中国,辽宁省,大连市,中山区,210202,121.614700,38.914000
中国,辽宁省,大连市,西岗区,210203,121.614700,38.914000
中国,辽宁省,大连市,沙河口区,210204,121.614700,38.914000
中国,辽宁省,大连市,甘井子区,210211,121.614700,38.914000
中国,辽宁省,大连市,旅顺口区,210212,121.614700,38.914000
中国,辽宁省,大连市,金州区,210213,121.614700,38.914000
中国,辽宁省,大连市,普兰店区,210214,121.614700,38.914000
中国,辽宁省,大连市,长海县,210224,121.614700,38.914000
中国,辽宁省,大连市,瓦房店市,210281,121.614700,38.914000
中国,辽宁省,大连市,庄河市,210283,121.614700,38.914000
中国,辽宁省,鞍山市,铁东区,210302,123.007600,41.108900
中国,辽宁省,鞍山市,铁西区,210303,123.007600,41.108900
中国,辽宁省,鞍山市,立山区,210304,123.007600,41.108900
中国,辽宁省,鞍山市,千山区,210311,123.007600,41.108900
中国,辽宁省,鞍山市,台安县,210321,123.007600,41.108900
中国,辽宁省,鞍山市,岫岩满族自治县,210323,123.007600,41.108900
中国,辽宁省,鞍山市,海城市,210381,123.007600,41.108900
中国,辽宁省,抚顺市,新抚区,210402,123.957300,41.881000
中国,辽宁省,抚顺市,东洲区,210403,123.957300,41.881000
中国,辽宁省,抚顺市,望花区,210404,123.957300,41.881000
中国,辽宁省,抚顺市,顺城区,210411,123.957300,41.881000
中国,辽宁省,抚顺市,抚顺县,210421,123.957300,41.881000
中国,辽宁省,抚顺市,新宾满族自治县,210422,123.957300,41.881000
中国,辽宁省,抚顺市,清原满族自治县,210423,123.957300,41.881000
中国,辽宁省,本溪市,平山区,210502,123.765800,41.294000
中国,辽宁省,本溪市,溪湖区,210503,123.765800,41.294000
中国,辽宁省,本溪市,明山区,210504,123.765800,41.294000
中国,辽宁省,本溪市,南芬区,210505,123.765800,41.294000
中国,辽宁省,本溪市,本溪满族自治县,210521,123.765800,41.294000
中国,辽宁省,本溪市,桓仁满族自治县,210522,123.765800,41.294000
中国,辽宁省,丹东市,元宝区,210602,124.354900,40.000700
中国,辽宁省,丹东市,振兴区,210603,124.354900,40.000700
中国,辽宁省,丹东市,振安区,210604,124.354900,40.000700
中国,辽宁省,丹东市,宽甸满族自治县,210624,124.354900,40.000700
中国,辽宁省,丹东市,东港市,210681,124.354900,40.000700
中国,辽宁省,丹东市,凤城市,210682,124.354900,40.000700
中国,辽宁省,锦州市,古塔区,210702,121.127200,41.095000
中国,辽宁省,锦州市,凌河区,210703,121.127200,41.095000
中国,辽宁省,锦州市,太和区,210711,121.127200,41.095000
中国,辽宁省,锦州市,黑山县,210726,121.127200,41.095000
中国,辽宁省,锦州市,义县,210727,121.127200,41.095000
中国,辽宁省,锦州市,凌海市,210781,121.127200,41.095000
中国,辽宁省,锦州市,北镇市,210782,121.127200,41.095000
中国,辽宁省,营口市,站前区,210802,122.235300,40.667200
中国,辽宁省,营口市,西市区,210803,122.235300,40.667200
中国,辽宁省,营口市,鲅鱼圈区,210804,122.235300,40.667200
中国,辽宁省,营口市,老边区,210811,122.235300,40.667200
中国,辽宁省,营口市,盖州市,210881,122.235300,40.667200
中国,辽宁省,营口市,大石桥市,210882,122.235300,40.667200
中国,辽宁省,阜新市,海州区,210902,121.670900,42.011800
中国,辽宁省,阜新市,新邱区,210903,121.670900,42.011800
中国,辽宁省,阜新市,太平区,210904,121.670900,42.011800
中国,辽宁省,阜新市,清河门区,210905,121.670900,42.011800
中国,辽宁省,阜新市,细河区,210911,121.670900,42.011800
中国,辽宁省,阜新市,阜新蒙古族自治县,210921,121.670900,42.011800
中国,辽宁省,阜新市,彰武县,210922,121.670900,42.011800
中国,辽宁省,辽阳市,白塔区,211002,123.237300,41.267900
中国,辽宁省,辽阳市,文圣区,211003,123.237300,41.267900
中国,辽宁省,辽阳市,宏伟区,211004,123.237300,41.267900
中国,辽宁省,辽阳市,弓长岭区,211005,123.237300,41.267900
中国,辽宁省,辽阳市,太子河区,211011,123.237300,41.267900
中国,辽宁省,辽阳市,辽阳县,211021,123.237300,41.267900
中国,辽宁省,辽阳市,灯塔市,211081,123.237300,41.267900
中国,辽宁省,盘锦市,双台子区,211102,122.070500,41.119800
中国,辽宁省,盘锦市,兴隆台区,211103,122.070500,41.119800
中国,辽宁省,盘锦市,大洼区,211104,122.070500,41.119800
中国,辽宁省,盘锦市,盘山县,211122,122.070500,41.119800
中国,辽宁省,铁岭市,银州区,211202,123.852300,42.286300
中国,辽宁省,铁岭市,清河区,211204,123.852300,42.286300
中国,辽宁省,铁岭市,铁岭县,211221,123.852300,42.286300
中国,辽宁省,铁岭市,西丰县,211223,123.852300,42.286300
中国,辽宁省,铁岭市,昌图县,211224,123.852300,42.286300
中国,辽宁省,铁岭市,调兵山市,211281,123.852300,42.286300
中国,辽宁省,铁岭市,开原市,211282,123.852300,42.286300
中国,辽宁省,朝阳市,双塔区,211302,120.450900,41.573800
中国,辽宁省,朝阳市,龙城区,211303,120.450900,41.573800
中国,辽宁省,朝阳市,朝阳县,211321,120.450900,41.573800
中国,辽宁省,朝阳市,建平县,211322,120.450900,41.573800
中国,辽宁省,朝阳市,喀喇沁左翼蒙古族自治县,211324,120.450900,41.573800
中国,辽宁省,朝阳市,北票市,211381,120.450900,41.573800
中国,辽宁省,朝阳市,凌源市,211382,120.450900,41.573800
中国,辽宁省,葫芦岛市,连山区,211402,120.836200,40.711200
中国,辽宁省,葫芦岛市,龙港区,211403,120.836200,40.711200
中国,辽宁省,葫芦岛市,南票区,211404,120.836200,40.711200
中国,辽宁省,葫芦岛市,绥中县,211421,120.836200,40.711200
中国,辽宁省,葫芦岛市,建昌县,211422,120.836200,40.711200
中国,辽宁省,葫芦岛市,兴城市,211481,120.836200,40.711200
中国,吉林省,长春市,南关区,220102,125.323500,43.817100
中国,吉林省,长春市,宽城区,220103,125.323500,43.817100
中国,吉林省,长春市,朝阳区,220104,125.323500,43.817100
中国,吉林省,长春市,二道区,220105,125.323500,43.817100
中国,吉林省,长春市,绿园区,220106,125.323500,43.817100
中国,吉林省,长春市,双阳区,220112,125.323500,43.817100
中国,吉林省,长春市,九台区,220113,125.323500,43.817100
中国,吉林省,长春市,农安县,220122,125.323500,43.817100
中国,吉林省,长春市,长春经济技术开发区,220171,125.323500,43.817100
中国,吉林省,长春市,长春净月高新技术产业开发区,220172,125.323500,43.817100
中国,吉林省,长春市,长春高新技术产业开发区,220173,125.323500,43.817100
中国,吉林省,长春市,长春汽车经济技术开发区,220174,125.323500,43.817100
中国,吉林省,长春市,榆树市,220182,125.323500,43.817100
中国,吉林省,长春市,德惠市,220183,125.323500,43.817100
中国,吉林省,长春市,公主岭市,220184,125.323500,43.817100
中国,吉林省,吉林市,昌邑区,220202,126.549700,43.837300
中国,吉林省,吉林市,龙潭区,220203,126.549700,43.837300
中国,吉林省,吉林市,船营区,220204,126.549700,43.837300
中国,吉林省,吉林市,丰满区,220211,126.549700,43.837300
中国,吉林省,吉林市,永吉县,220221,126.549700,43.837300
中国,吉林省,吉林市,吉林经济开发区,220271,126.549700,43.837300
中国,吉林省,吉林市,吉林高新技术产业开发区,220272,126.549700,43.837300
中国,吉林省,吉林市,吉林中国新加坡食品区,220273,126.549700,43.837300
中国,吉林省,吉林市,蛟河市,220281,126.549700,43.837300
中国,吉林省,吉林市,桦甸市,220282,126.549700,43.837300
中国,吉林省,吉林市,舒兰市,220283,126.549700,43.837300
中国,吉林省,吉林市,磐石市,220284,126.549700,43.837300
中国,吉林省,四平市,铁西区,220302,124.350700,43.166900
中国,吉林省,四平市,铁东区,220303,124.350700,43.166900
中国,吉林省,四平市,梨树县,220322,124.350700,43.166900
中国,吉林省,四平市,伊通满族自治县,220323,124.350700,43.166900
中国,吉林省,四平市,双辽市,220382,124.350700,43.166900
中国,吉林省,辽源市,龙山区,220402,125.143800,42.887600
中国,吉林省,辽源市,西安区,220403,125.143800,42.887600
中国,吉林省,辽源市,东丰县,220421,125.143800,42.887600
中国,吉林省,辽源市,东辽县,220422,125.143800,42.887600
中国,吉林省,通化市,东昌区,220502,125.939700,41.728800
中国,吉林省,通化市,二道江区,220503,125.939700,41.728800
中国,吉林省,通化市,通化县,220521,125.939700,41.728800
中国,吉林省,通化市,辉南县,220523,125.939700,41.728800
中国,吉林省,通化市,柳河县,220524,125.939700,41.728800
中国,吉林省,通化市,梅河口市,220581,125.939700,41.728800
中国,吉林省,通化市,集安市,220582,125.939700,41.728800
中国,吉林省,白山市,浑江区,220602,126.414200,41.939600
中国,吉林省,白山市,江源区,220605,126.414200,41.939600
中国,吉林省,白山市,抚松县,220621,126.414200,41.939600
中国,吉林省,白山市,靖宇县,220622,126.414200,41.939600
中国,吉林省,白山市,长白朝鲜族自治县,220623,126.414200,41.939600
中国,吉林省,白山市,临江市,220681,126.414200,41.939600
中国,吉林省,松原市,宁江区,220702,124.825000,45.141400
中国,吉林省,松原市,前郭尔罗斯蒙古族自治县,220721,124.825000,45.141400
中国,吉林省,松原市,长岭县,220722,124.825000,45.141400
中国,吉林省,松原市,乾安县,220723,124.825000,45.141400
中国,吉林省,松原市,吉林松原经济开发区,220771,124.825000,45.141400
中国,吉林省,松原市,扶余市,220781,124.825000,45.141400
中国,吉林省,白城市,洮北区,220802,122.839200,45.620300
中国,吉林省,白城市,镇赉县,220821,122.839200,45.620300
中国,吉林省,白城市,通榆县,220822,122.839200,45.620300
中国,吉林省,白城市,吉林白城经济开发区,220871,122.839200,45.620300
中国,吉林省,白城市,洮南市,220881,122.839200,45.620300
中国,吉林省,白城市,大安市,220882,122.839200,45.620300
中国,吉林省,延边朝鲜族自治州,延吉市,222401,129.508600,42.891500
中国,吉林省,延边朝鲜族自治州,图们市,222402,129.508600,42.891500
中国,吉林省,延边朝鲜族自治州,敦化市,222403,129.508600,42.891500
中国,吉林省,延边朝鲜族自治州,珲春市,222404,129.508600,42.891500
中国,吉林省,延边朝鲜族自治州,龙井市,222405,129.508600,42.891500
中国,吉林省,延边朝鲜族自治州,和龙市,222406,129.508600,42.891500
中国,吉林省,延边朝鲜族自治州,汪清县,222424,129.508600,42.891500
中国,吉林省,延边朝鲜族自治州,安图县,222426,129.508600,42.891500
中国,黑龙江省,哈尔滨市,道里区,230102,126.535000,45.803800
中国,黑龙江省,哈尔滨市,南岗区,230103,126.535000,45.803800
中国,黑龙江省,哈尔滨市,道外区,230104,126.535000,45.803800
中国,黑龙江省,哈尔滨市,平房区,230108,126.535000,45.803800
中国,黑龙江省,哈尔滨市,松北区,230109,126.535000,45.803800
中国,黑龙江省,哈尔滨市,香坊区,230110,126.535000,45.803800
中国,黑龙江省,哈尔滨市,呼兰区,230111,126.535000,45.803800
中国,黑龙江省,哈尔滨市,阿城区,230112,126.535000,45.803800
中国,黑龙江省,哈尔滨市,双城区,230113,126.535000,45.803800
中国,黑龙江省,哈尔滨市,依兰县,230123,126.535000,45.803800
中国,黑龙江省,哈尔滨市,方正县,230124,126.535000,45.803800
中国,黑龙江省,哈尔滨市,宾县,230125,126.535000,45.803800
中国,黑龙江省,哈尔滨市,巴彦县,230126,126.535000,45.803800
中国,黑龙江省,哈尔滨市,木兰县,230127,126.535000,45.803800
中国,黑龙江省,哈尔滨市,通河县,230128,126.535000,45.803800
中国,黑龙江省,哈尔滨市,延寿县,230129,126.535000,45.803800
中国,黑龙江省,哈尔滨市,尚志市,230183,126.535000,45.803800
中国,黑龙江省,哈尔滨市,五常市,230184,126.535000,45.803800
中国,黑龙江省,齐齐哈尔市,龙沙区,230202,123.918200,47.354300
中国,黑龙江省,齐齐哈尔市,建华区,230203,123.918200,47.354300
中国,黑龙江省,齐齐哈尔市,铁锋区,230204,123.918200,47.354300
中国,黑龙江省,齐齐哈尔市,昂昂溪区,230205,123.918200,47.354300
